ID,Prob1
178547, 0.65
178548, 0.37
178549, 0.29
178550, 0.23
178551, 0.22
178552, 0.30
178553, 0.29
178554, 0.28
178555, 0.26
178556, 0.23
178557, 0.27
178558, 0.51
178559, 0.33
178560, 0.24
178561, 0.24
178562, 0.48
178563, 0.24
178564, 0.29
178565, 0.24
178566, 0.33
178567, 0.26
178568, 0.37
178569, 0.26
178570, 0.40
178571, 0.29
178572, 0.66
178573, 0.24
178574, 0.40
178575, 0.23
178576, 0.56
178577, 0.40
178578, 0.30
178579, 0.23
178580, 0.24
178581, 0.49
178582, 0.24
178583, 0.26
178584, 0.24
178585, 0.28
178586, 0.24
178587, 0.23
178588, 0.23
178589, 0.30
178590, 0.24
178591, 0.37
178592, 0.30
178593, 0.23
178594, 0.24
178595, 0.31
178596, 0.60
178597, 0.24
178598, 0.32
178599, 0.30
178600, 0.33
178601, 0.43
178602, 0.33
178603, 0.31
178604, 0.26
178605, 0.33
178606, 0.24
178607, 0.51
178608, 0.32
178609, 0.31
178610, 0.26
178611, 0.24
178612, 0.66
178613, 0.33
178614, 0.51
178615, 0.26
178616, 0.24
178617, 0.30
178618, 0.40
178619, 0.40
178620, 0.30
178621, 0.40
178622, 0.33
178623, 0.24
178624, 0.24
178625, 0.23
178626, 0.60
178627, 0.26
178628, 0.37
178629, 0.37
178630, 0.29
178631, 0.30
178632, 0.32
178633, 0.33
178634, 0.26
178635, 0.24
178636, 0.23
178637, 0.66
178638, 0.35
178639, 0.30
178640, 0.31
178641, 0.37
178642, 0.40
178643, 0.37
178644, 0.20
178645, 0.27
178646, 0.24
178647, 0.33
178648, 0.30
178649, 0.33
178650, 0.24
178651, 0.40
178652, 0.33
178653, 0.24
178654, 0.22
178655, 0.29
178656, 0.29
178657, 0.24
178658, 0.40
178659, 0.30
178660, 0.40
178661, 0.30
178662, 0.24
178663, 0.37
178664, 0.29
178665, 0.33
178666, 0.58
178667, 0.37
178668, 0.31
178669, 0.49
178670, 0.24
178671, 0.23
178672, 0.35
178673, 0.23
178674, 0.31
178675, 0.24
178676, 0.23
178677, 0.66
178678, 0.32
178679, 0.66
178680, 0.30
178681, 0.22
178682, 0.40
178683, 0.33
178684, 0.24
178685, 0.30
178686, 0.29
178687, 0.60
178688, 0.26
178689, 0.51
178690, 0.22
178691, 0.23
178692, 0.24
178693, 0.37
178694, 0.32
178695, 0.36
178696, 0.22
178697, 0.33
178698, 0.22
178699, 0.37
178700, 0.37
178701, 0.34
178702, 0.34
178703, 0.37
178704, 0.24
178705, 0.66
178706, 0.24
178707, 0.33
178708, 0.23
178709, 0.24
178710, 0.29
178711, 0.30
178712, 0.24
178713, 0.40
178714, 0.31
178715, 0.24
178716, 0.23
178717, 0.33
178718, 0.43
178719, 0.40
178720, 0.29
178721, 0.29
178722, 0.33
178723, 0.26
178724, 0.23
178725, 0.66
178726, 0.34
178727, 0.40
178728, 0.51
178729, 0.40
178730, 0.47
178731, 0.51
178732, 0.26
178733, 0.40
178734, 0.26
178735, 0.42
178736, 0.37
178737, 0.40
178738, 0.24
178739, 0.30
178740, 0.26
178741, 0.23
178742, 0.39
178743, 0.26
178744, 0.23
178745, 0.29
178746, 0.34
178747, 0.32
178748, 0.25
178749, 0.47
178750, 0.24
178751, 0.34
178752, 0.23
178753, 0.23
178754, 0.31
178755, 0.34
178756, 0.40
178757, 0.33
178758, 0.29
178759, 0.66
178760, 0.33
178761, 0.66
178762, 0.29
178763, 0.29
178764, 0.66
178765, 0.66
178766, 0.26
178767, 0.32
178768, 0.62
178769, 0.24
178770, 0.23
178771, 0.22
178772, 0.26
178773, 0.29
178774, 0.47
178775, 0.30
178776, 0.51
178777, 0.31
178778, 0.39
178779, 0.33
178780, 0.47
178781, 0.30
178782, 0.20
178783, 0.26
178784, 0.23
178785, 0.28
178786, 0.60
178787, 0.22
178788, 0.28
178789, 0.58
178790, 0.33
178791, 0.40
178792, 0.28
178793, 0.23
178794, 0.26
178795, 0.30
178796, 0.31
178797, 0.30
178798, 0.22
178799, 0.28
178800, 0.37
178801, 0.40
178802, 0.24
178803, 0.33
178804, 0.30
178805, 0.40
178806, 0.26
178807, 0.66
178808, 0.40
178809, 0.22
178810, 0.26
178811, 0.33
178812, 0.30
178813, 0.22
178814, 0.40
178815, 0.33
178816, 0.24
178817, 0.37
178818, 0.37
178819, 0.60
178820, 0.51
178821, 0.31
178822, 0.22
178823, 0.66
178824, 0.33
178825, 0.33
178826, 0.23
178827, 0.27
178828, 0.62
178829, 0.29
178830, 0.24
178831, 0.29
178832, 0.29
178833, 0.26
178834, 0.37
178835, 0.37
178836, 0.29
178837, 0.33
178838, 0.29
178839, 0.24
178840, 0.23
178841, 0.66
178842, 0.32
178843, 0.47
178844, 0.32
178845, 0.27
178846, 0.23
178847, 0.32
178848, 0.66
178849, 0.33
178850, 0.35
178851, 0.29
178852, 0.24
178853, 0.30
178854, 0.26
178855, 0.60
178856, 0.32
178857, 0.40
178858, 0.23
178859, 0.56
178860, 0.29
178861, 0.47
178862, 0.24
178863, 0.33
178864, 0.33
178865, 0.66
178866, 0.28
178867, 0.56
178868, 0.29
178869, 0.33
178870, 0.23
178871, 0.23
178872, 0.24
178873, 0.51
178874, 0.37
178875, 0.30
178876, 0.52
178877, 0.26
178878, 0.30
178879, 0.40
178880, 0.23
178881, 0.24
178882, 0.66
178883, 0.29
178884, 0.23
178885, 0.27
178886, 0.24
178887, 0.29
178888, 0.44
178889, 0.23
178890, 0.24
178891, 0.33
178892, 0.24
178893, 0.23
178894, 0.37
178895, 0.24
178896, 0.40
178897, 0.37
178898, 0.40
178899, 0.36
178900, 0.66
178901, 0.27
178902, 0.58
178903, 0.27
178904, 0.35
178905, 0.29
178906, 0.40
178907, 0.40
178908, 0.34
178909, 0.26
178910, 0.24
178911, 0.23
178912, 0.39
178913, 0.62
178914, 0.40
178915, 0.30
178916, 0.62
178917, 0.30
178918, 0.24
178919, 0.24
178920, 0.24
178921, 0.30
178922, 0.58
178923, 0.26
178924, 0.51
178925, 0.51
178926, 0.40
178927, 0.23
178928, 0.26
178929, 0.29
178930, 0.24
178931, 0.26
178932, 0.26
178933, 0.40
178934, 0.24
178935, 0.26
178936, 0.33
178937, 0.58
178938, 0.23
178939, 0.24
178940, 0.37
178941, 0.30
178942, 0.33
178943, 0.40
178944, 0.66
178945, 0.33
178946, 0.49
178947, 0.23
178948, 0.65
178949, 0.33
178950, 0.46
178951, 0.26
178952, 0.66
178953, 0.40
178954, 0.30
178955, 0.40
178956, 0.31
178957, 0.35
178958, 0.56
178959, 0.66
178960, 0.66
178961, 0.23
178962, 0.37
178963, 0.60
178964, 0.23
178965, 0.40
178966, 0.34
178967, 0.58
178968, 0.29
178969, 0.39
178970, 0.26
178971, 0.23
178972, 0.26
178973, 0.24
178974, 0.26
178975, 0.24
178976, 0.52
178977, 0.23
178978, 0.33
178979, 0.37
178980, 0.30
178981, 0.56
178982, 0.56
178983, 0.26
178984, 0.31
178985, 0.25
178986, 0.24
178987, 0.66
178988, 0.28
178989, 0.51
178990, 0.27
178991, 0.28
178992, 0.22
178993, 0.26
178994, 0.27
178995, 0.24
178996, 0.40
178997, 0.49
178998, 0.36
178999, 0.46
179000, 0.28
179001, 0.30
179002, 0.34
179003, 0.66
179004, 0.33
179005, 0.33
179006, 0.26
179007, 0.37
179008, 0.23
179009, 0.26
179010, 0.60
179011, 0.27
179012, 0.29
179013, 0.33
179014, 0.34
179015, 0.22
179016, 0.43
179017, 0.66
179018, 0.60
179019, 0.36
179020, 0.33
179021, 0.66
179022, 0.24
179023, 0.29
179024, 0.23
179025, 0.57
179026, 0.39
179027, 0.24
179028, 0.49
179029, 0.58
179030, 0.23
179031, 0.33
179032, 0.60
179033, 0.22
179034, 0.31
179035, 0.24
179036, 0.37
179037, 0.58
179038, 0.30
179039, 0.49
179040, 0.66
179041, 0.66
179042, 0.30
179043, 0.31
179044, 0.24
179045, 0.40
179046, 0.32
179047, 0.28
179048, 0.23
179049, 0.40
179050, 0.34
179051, 0.37
179052, 0.51
179053, 0.32
179054, 0.25
179055, 0.22
179056, 0.29
179057, 0.27
179058, 0.49
179059, 0.28
179060, 0.37
179061, 0.22
179062, 0.36
179063, 0.23
179064, 0.26
179065, 0.40
179066, 0.51
179067, 0.33
179068, 0.24
179069, 0.24
179070, 0.29
179071, 0.22
179072, 0.24
179073, 0.24
179074, 0.28
179075, 0.58
179076, 0.37
179077, 0.37
179078, 0.40
179079, 0.66
179080, 0.29
179081, 0.33
179082, 0.47
179083, 0.20
179084, 0.32
179085, 0.37
179086, 0.32
179087, 0.62
179088, 0.51
179089, 0.30
179090, 0.31
179091, 0.31
179092, 0.37
179093, 0.51
179094, 0.29
179095, 0.60
179096, 0.29
179097, 0.28
179098, 0.35
179099, 0.26
179100, 0.34
179101, 0.51
179102, 0.27
179103, 0.29
179104, 0.51
179105, 0.26
179106, 0.26
179107, 0.40
179108, 0.20
179109, 0.24
179110, 0.30
179111, 0.40
179112, 0.29
179113, 0.49
179114, 0.32
179115, 0.65
179116, 0.56
179117, 0.30
179118, 0.30
179119, 0.37
179120, 0.32
179121, 0.66
179122, 0.40
179123, 0.29
179124, 0.30
179125, 0.26
179126, 0.30
179127, 0.51
179128, 0.24
179129, 0.29
179130, 0.24
179131, 0.30
179132, 0.29
179133, 0.51
179134, 0.26
179135, 0.36
179136, 0.30
179137, 0.66
179138, 0.32
179139, 0.30
179140, 0.30
179141, 0.23
179142, 0.35
179143, 0.22
179144, 0.29
179145, 0.40
179146, 0.58
179147, 0.31
179148, 0.65
179149, 0.66
179150, 0.26
179151, 0.26
179152, 0.66
179153, 0.23
179154, 0.22
179155, 0.32
179156, 0.51
179157, 0.24
179158, 0.23
179159, 0.43
179160, 0.30
179161, 0.40
179162, 0.26
179163, 0.30
179164, 0.37
179165, 0.24
179166, 0.28
179167, 0.23
179168, 0.34
179169, 0.24
179170, 0.28
179171, 0.23
179172, 0.32
179173, 0.51
179174, 0.30
179175, 0.66
179176, 0.26
179177, 0.49
179178, 0.30
179179, 0.30
179180, 0.39
179181, 0.22
179182, 0.31
179183, 0.29
179184, 0.40
179185, 0.30
179186, 0.51
179187, 0.66
179188, 0.29
179189, 0.25
179190, 0.34
179191, 0.33
179192, 0.33
179193, 0.29
179194, 0.28
179195, 0.51
179196, 0.24
179197, 0.40
179198, 0.29
179199, 0.31
179200, 0.36
179201, 0.30
179202, 0.30
179203, 0.40
179204, 0.60
179205, 0.29
179206, 0.25
179207, 0.26
179208, 0.49
179209, 0.25
179210, 0.23
179211, 0.24
179212, 0.29
179213, 0.25
179214, 0.22
179215, 0.43
179216, 0.27
179217, 0.56
179218, 0.60
179219, 0.34
179220, 0.27
179221, 0.66
179222, 0.33
179223, 0.30
179224, 0.30
179225, 0.25
179226, 0.40
179227, 0.66
179228, 0.33
179229, 0.40
179230, 0.51
179231, 0.33
179232, 0.23
179233, 0.30
179234, 0.37
179235, 0.33
179236, 0.27
179237, 0.33
179238, 0.37
179239, 0.33
179240, 0.26
179241, 0.40
179242, 0.22
179243, 0.30
179244, 0.29
179245, 0.33
179246, 0.22
179247, 0.24
179248, 0.29
179249, 0.33
179250, 0.30
179251, 0.66
179252, 0.29
179253, 0.51
179254, 0.24
179255, 0.24
179256, 0.25
179257, 0.40
179258, 0.22
179259, 0.22
179260, 0.33
179261, 0.60
179262, 0.32
179263, 0.29
179264, 0.22
179265, 0.26
179266, 0.32
179267, 0.40
179268, 0.30
179269, 0.66
179270, 0.59
179271, 0.29
179272, 0.24
179273, 0.22
179274, 0.58
179275, 0.56
179276, 0.26
179277, 0.42
179278, 0.29
179279, 0.24
179280, 0.24
179281, 0.56
179282, 0.66
179283, 0.30
179284, 0.27
179285, 0.28
179286, 0.66
179287, 0.65
179288, 0.26
179289, 0.56
179290, 0.25
179291, 0.30
179292, 0.56
179293, 0.23
179294, 0.40
179295, 0.40
179296, 0.34
179297, 0.60
179298, 0.29
179299, 0.32
179300, 0.37
179301, 0.33
179302, 0.30
179303, 0.33
179304, 0.52
179305, 0.33
179306, 0.30
179307, 0.34
179308, 0.28
179309, 0.40
179310, 0.26
179311, 0.37
179312, 0.26
179313, 0.40
179314, 0.24
179315, 0.58
179316, 0.66
179317, 0.30
179318, 0.30
179319, 0.26
179320, 0.30
179321, 0.23
179322, 0.25
179323, 0.29
179324, 0.23
179325, 0.23
179326, 0.26
179327, 0.33
179328, 0.66
179329, 0.37
179330, 0.23
179331, 0.26
179332, 0.58
179333, 0.60
179334, 0.48
179335, 0.66
179336, 0.51
179337, 0.66
179338, 0.37
179339, 0.29
179340, 0.22
179341, 0.29
179342, 0.34
179343, 0.37
179344, 0.23
179345, 0.29
179346, 0.40
179347, 0.40
179348, 0.34
179349, 0.34
179350, 0.28
179351, 0.42
179352, 0.36
179353, 0.23
179354, 0.51
179355, 0.24
179356, 0.40
179357, 0.40
179358, 0.35
179359, 0.29
179360, 0.51
179361, 0.30
179362, 0.30
179363, 0.22
179364, 0.26
179365, 0.23
179366, 0.29
179367, 0.37
179368, 0.20
179369, 0.26
179370, 0.30
179371, 0.40
179372, 0.24
179373, 0.58
179374, 0.24
179375, 0.33
179376, 0.30
179377, 0.24
179378, 0.24
179379, 0.36
179380, 0.23
179381, 0.28
179382, 0.34
179383, 0.26
179384, 0.33
179385, 0.24
179386, 0.29
179387, 0.28
179388, 0.26
179389, 0.27
179390, 0.40
179391, 0.33
179392, 0.37
179393, 0.26
179394, 0.56
179395, 0.23
179396, 0.23
179397, 0.22
179398, 0.30
179399, 0.40
179400, 0.30
179401, 0.24
179402, 0.40
179403, 0.24
179404, 0.30
179405, 0.29
179406, 0.62
179407, 0.58
179408, 0.66
179409, 0.26
179410, 0.23
179411, 0.27
179412, 0.32
179413, 0.40
179414, 0.30
179415, 0.46
179416, 0.30
179417, 0.23
179418, 0.22
179419, 0.27
179420, 0.29
179421, 0.24
179422, 0.60
179423, 0.29
179424, 0.28
179425, 0.27
179426, 0.51
179427, 0.39
179428, 0.40
179429, 0.23
179430, 0.24
179431, 0.30
179432, 0.40
179433, 0.23
179434, 0.32
179435, 0.28
179436, 0.40
179437, 0.29
179438, 0.30
179439, 0.26
179440, 0.33
179441, 0.37
179442, 0.30
179443, 0.35
179444, 0.36
179445, 0.23
179446, 0.25
179447, 0.51
179448, 0.33
179449, 0.26
179450, 0.24
179451, 0.37
179452, 0.30
179453, 0.29
179454, 0.23
179455, 0.28
179456, 0.60
179457, 0.25
179458, 0.26
179459, 0.30
179460, 0.40
179461, 0.24
179462, 0.58
179463, 0.60
179464, 0.37
179465, 0.26
179466, 0.33
179467, 0.51
179468, 0.24
179469, 0.40
179470, 0.40
179471, 0.34
179472, 0.37
179473, 0.22
179474, 0.26
179475, 0.51
179476, 0.23
179477, 0.26
179478, 0.22
179479, 0.37
179480, 0.58
179481, 0.24
179482, 0.37
179483, 0.30
179484, 0.22
179485, 0.31
179486, 0.43
179487, 0.66
179488, 0.43
179489, 0.23
179490, 0.33
179491, 0.24
179492, 0.25
179493, 0.66
179494, 0.23
179495, 0.24
179496, 0.22
179497, 0.30
179498, 0.37
179499, 0.24
179500, 0.23
179501, 0.30
179502, 0.66
179503, 0.29
179504, 0.31
179505, 0.25
179506, 0.23
179507, 0.22
179508, 0.32
179509, 0.35
179510, 0.26
179511, 0.33
179512, 0.40
179513, 0.40
179514, 0.29
179515, 0.26
179516, 0.33
179517, 0.25
179518, 0.29
179519, 0.47
179520, 0.24
179521, 0.51
179522, 0.40
179523, 0.33
179524, 0.40
179525, 0.37
179526, 0.40
179527, 0.22
179528, 0.26
179529, 0.66
179530, 0.46
179531, 0.66
179532, 0.37
179533, 0.26
179534, 0.24
179535, 0.66
179536, 0.40
179537, 0.60
179538, 0.24
179539, 0.37
179540, 0.32
179541, 0.36
179542, 0.66
179543, 0.37
179544, 0.60
179545, 0.23
179546, 0.24
179547, 0.36
179548, 0.24
179549, 0.26
179550, 0.58
179551, 0.37
179552, 0.32
179553, 0.29
179554, 0.26
179555, 0.29
179556, 0.24
179557, 0.40
179558, 0.24
179559, 0.40
179560, 0.66
179561, 0.58
179562, 0.60
179563, 0.25
179564, 0.44
179565, 0.26
179566, 0.32
179567, 0.22
179568, 0.26
179569, 0.40
179570, 0.37
179571, 0.40
179572, 0.29
179573, 0.28
179574, 0.58
179575, 0.23
179576, 0.55
179577, 0.28
179578, 0.40
179579, 0.47
179580, 0.42
179581, 0.24
179582, 0.33
179583, 0.31
179584, 0.33
179585, 0.22
179586, 0.27
179587, 0.30
179588, 0.26
179589, 0.66
179590, 0.30
179591, 0.40
179592, 0.58
179593, 0.29
179594, 0.30
179595, 0.33
179596, 0.23
179597, 0.23
179598, 0.31
179599, 0.33
179600, 0.22
179601, 0.22
179602, 0.28
179603, 0.37
179604, 0.40
179605, 0.40
179606, 0.29
179607, 0.34
179608, 0.26
179609, 0.27
179610, 0.37
179611, 0.26
179612, 0.22
179613, 0.26
179614, 0.37
179615, 0.30
179616, 0.26
179617, 0.36
179618, 0.35
179619, 0.58
179620, 0.33
179621, 0.52
179622, 0.35
179623, 0.29
179624, 0.30
179625, 0.35
179626, 0.23
179627, 0.23
179628, 0.24
179629, 0.23
179630, 0.60
179631, 0.56
179632, 0.33
179633, 0.23
179634, 0.31
179635, 0.60
179636, 0.66
179637, 0.30
179638, 0.30
179639, 0.51
179640, 0.25
179641, 0.31
179642, 0.37
179643, 0.47
179644, 0.51
179645, 0.44
179646, 0.37
179647, 0.51
179648, 0.58
179649, 0.30
179650, 0.25
179651, 0.29
179652, 0.33
179653, 0.27
179654, 0.30
179655, 0.26
179656, 0.31
179657, 0.28
179658, 0.58
179659, 0.30
179660, 0.22
179661, 0.66
179662, 0.30
179663, 0.29
179664, 0.22
179665, 0.33
179666, 0.29
179667, 0.24
179668, 0.32
179669, 0.35
179670, 0.51
179671, 0.56
179672, 0.28
179673, 0.65
179674, 0.30
179675, 0.30
179676, 0.30
179677, 0.33
179678, 0.55
179679, 0.29
179680, 0.33
179681, 0.40
179682, 0.36
179683, 0.32
179684, 0.40
179685, 0.32
179686, 0.29
179687, 0.23
179688, 0.58
179689, 0.66
179690, 0.28
179691, 0.34
179692, 0.28
179693, 0.24
179694, 0.28
179695, 0.34
179696, 0.29
179697, 0.34
179698, 0.34
179699, 0.26
179700, 0.60
179701, 0.40
179702, 0.45
179703, 0.63
179704, 0.26
179705, 0.23
179706, 0.40
179707, 0.28
179708, 0.66
179709, 0.60
179710, 0.24
179711, 0.24
179712, 0.25
179713, 0.33
179714, 0.23
179715, 0.23
179716, 0.22
179717, 0.66
179718, 0.49
179719, 0.34
179720, 0.27
179721, 0.30
179722, 0.55
179723, 0.66
179724, 0.30
179725, 0.30
179726, 0.30
179727, 0.26
179728, 0.40
179729, 0.33
179730, 0.24
179731, 0.33
179732, 0.66
179733, 0.33
179734, 0.30
179735, 0.23
179736, 0.22
179737, 0.24
179738, 0.27
179739, 0.30
179740, 0.66
179741, 0.40
179742, 0.23
179743, 0.29
179744, 0.24
179745, 0.33
179746, 0.19
179747, 0.30
179748, 0.24
179749, 0.51
179750, 0.24
179751, 0.23
179752, 0.31
179753, 0.23
179754, 0.25
179755, 0.60
179756, 0.24
179757, 0.24
179758, 0.26
179759, 0.32
179760, 0.60
179761, 0.28
179762, 0.40
179763, 0.26
179764, 0.22
179765, 0.32
179766, 0.58
179767, 0.24
179768, 0.24
179769, 0.37
179770, 0.66
179771, 0.28
179772, 0.36
179773, 0.31
179774, 0.20
179775, 0.40
179776, 0.30
179777, 0.24
179778, 0.40
179779, 0.25
179780, 0.30
179781, 0.51
179782, 0.26
179783, 0.34
179784, 0.51
179785, 0.66
179786, 0.34
179787, 0.26
179788, 0.56
179789, 0.40
179790, 0.60
179791, 0.28
179792, 0.24
179793, 0.23
179794, 0.29
179795, 0.22
179796, 0.24
179797, 0.26
179798, 0.39
179799, 0.37
179800, 0.32
179801, 0.40
179802, 0.22
179803, 0.60
179804, 0.23
179805, 0.66
179806, 0.40
179807, 0.24
179808, 0.37
179809, 0.66
179810, 0.35
179811, 0.32
179812, 0.30
179813, 0.20
179814, 0.32
179815, 0.60
179816, 0.27
179817, 0.26
179818, 0.22
179819, 0.24
179820, 0.40
179821, 0.40
179822, 0.32
179823, 0.55
179824, 0.31
179825, 0.31
179826, 0.40
179827, 0.24
179828, 0.25
179829, 0.33
179830, 0.25
179831, 0.22
179832, 0.22
179833, 0.22
179834, 0.30
179835, 0.24
179836, 0.33
179837, 0.22
179838, 0.33
179839, 0.37
179840, 0.22
179841, 0.26
179842, 0.29
179843, 0.30
179844, 0.66
179845, 0.37
179846, 0.30
179847, 0.29
179848, 0.34
179849, 0.33
179850, 0.23
179851, 0.24
179852, 0.26
179853, 0.33
179854, 0.40
179855, 0.30
179856, 0.47
179857, 0.22
179858, 0.33
179859, 0.30
179860, 0.40
179861, 0.27
179862, 0.24
179863, 0.22
179864, 0.37
179865, 0.58
179866, 0.32
179867, 0.26
179868, 0.26
179869, 0.30
179870, 0.24
179871, 0.26
179872, 0.26
179873, 0.24
179874, 0.32
179875, 0.33
179876, 0.40
179877, 0.32
179878, 0.27
179879, 0.51
179880, 0.25
179881, 0.47
179882, 0.47
179883, 0.23
179884, 0.28
179885, 0.60
179886, 0.25
179887, 0.30
179888, 0.30
179889, 0.66
179890, 0.26
179891, 0.40
179892, 0.27
179893, 0.35
179894, 0.37
179895, 0.30
179896, 0.51
179897, 0.58
179898, 0.66
179899, 0.35
179900, 0.23
179901, 0.26
179902, 0.54
179903, 0.26
179904, 0.37
179905, 0.26
179906, 0.28
179907, 0.20
179908, 0.26
179909, 0.40
179910, 0.40
179911, 0.40
179912, 0.27
179913, 0.37
179914, 0.24
179915, 0.30
179916, 0.30
179917, 0.60
179918, 0.36
179919, 0.26
179920, 0.24
179921, 0.51
179922, 0.43
179923, 0.26
179924, 0.66
179925, 0.30
179926, 0.25
179927, 0.29
179928, 0.33
179929, 0.23
179930, 0.49
179931, 0.33
179932, 0.52
179933, 0.34
179934, 0.24
179935, 0.22
179936, 0.37
179937, 0.56
179938, 0.35
179939, 0.58
179940, 0.66
179941, 0.58
179942, 0.30
179943, 0.32
179944, 0.24
179945, 0.24
179946, 0.66
179947, 0.40
179948, 0.33
179949, 0.26
179950, 0.23
179951, 0.24
179952, 0.36
179953, 0.29
179954, 0.66
179955, 0.37
179956, 0.33
179957, 0.24
179958, 0.28
179959, 0.27
179960, 0.28
179961, 0.33
179962, 0.23
179963, 0.60
179964, 0.24
179965, 0.31
179966, 0.23
179967, 0.23
179968, 0.30
179969, 0.27
179970, 0.37
179971, 0.29
179972, 0.26
179973, 0.37
179974, 0.23
179975, 0.32
179976, 0.32
179977, 0.34
179978, 0.29
179979, 0.56
179980, 0.37
179981, 0.23
179982, 0.22
179983, 0.52
179984, 0.51
179985, 0.66
179986, 0.30
179987, 0.26
179988, 0.29
179989, 0.26
179990, 0.60
179991, 0.29
179992, 0.29
179993, 0.28
179994, 0.23
179995, 0.24
179996, 0.47
179997, 0.30
179998, 0.29
179999, 0.30
180000, 0.24
180001, 0.47
180002, 0.30
180003, 0.30
180004, 0.24
180005, 0.27
180006, 0.66
180007, 0.33
180008, 0.58
180009, 0.33
180010, 0.27
180011, 0.29
180012, 0.33
180013, 0.60
180014, 0.33
180015, 0.66
180016, 0.24
180017, 0.30
180018, 0.30
180019, 0.34
180020, 0.65
180021, 0.34
180022, 0.23
180023, 0.28
180024, 0.23
180025, 0.23
180026, 0.26
180027, 0.56
180028, 0.24
180029, 0.23
180030, 0.24
180031, 0.40
180032, 0.26
180033, 0.33
180034, 0.40
180035, 0.22
180036, 0.24
180037, 0.23
180038, 0.24
180039, 0.30
180040, 0.40
180041, 0.66
180042, 0.23
180043, 0.66
180044, 0.24
180045, 0.31
180046, 0.23
180047, 0.26
180048, 0.28
180049, 0.29
180050, 0.42
180051, 0.51
180052, 0.24
180053, 0.29
180054, 0.27
180055, 0.30
180056, 0.51
180057, 0.35
180058, 0.23
180059, 0.27
180060, 0.60
180061, 0.30
180062, 0.29
180063, 0.29
180064, 0.40
180065, 0.40
180066, 0.33
180067, 0.40
180068, 0.24
180069, 0.58
180070, 0.32
180071, 0.32
180072, 0.33
180073, 0.30
180074, 0.33
180075, 0.34
180076, 0.46
180077, 0.26
180078, 0.32
180079, 0.28
180080, 0.33
180081, 0.32
180082, 0.37
180083, 0.51
180084, 0.25
180085, 0.24
180086, 0.24
180087, 0.24
180088, 0.54
180089, 0.30
180090, 0.23
180091, 0.37
180092, 0.30
180093, 0.23
180094, 0.30
180095, 0.40
180096, 0.29
180097, 0.24
180098, 0.31
180099, 0.27
180100, 0.48
180101, 0.30
180102, 0.37
180103, 0.42
180104, 0.24
180105, 0.40
180106, 0.28
180107, 0.34
180108, 0.26
180109, 0.37
180110, 0.31
180111, 0.29
180112, 0.28
180113, 0.23
180114, 0.26
180115, 0.37
180116, 0.30
180117, 0.30
180118, 0.22
180119, 0.24
180120, 0.24
180121, 0.30
180122, 0.26
180123, 0.26
180124, 0.22
180125, 0.29
180126, 0.28
180127, 0.23
180128, 0.37
180129, 0.29
180130, 0.31
180131, 0.24
180132, 0.29
180133, 0.24
180134, 0.40
180135, 0.26
180136, 0.37
180137, 0.22
180138, 0.40
180139, 0.33
180140, 0.23
180141, 0.24
180142, 0.32
180143, 0.37
180144, 0.23
180145, 0.24
180146, 0.22
180147, 0.37
180148, 0.30
180149, 0.49
180150, 0.47
180151, 0.30
180152, 0.33
180153, 0.24
180154, 0.37
180155, 0.62
180156, 0.33
180157, 0.40
180158, 0.29
180159, 0.24
180160, 0.23
180161, 0.31
180162, 0.30
180163, 0.26
180164, 0.27
180165, 0.29
180166, 0.40
180167, 0.30
180168, 0.30
180169, 0.49
180170, 0.23
180171, 0.33
180172, 0.33
180173, 0.59
180174, 0.40
180175, 0.66
180176, 0.24
180177, 0.40
180178, 0.51
180179, 0.29
180180, 0.26
180181, 0.30
180182, 0.28
180183, 0.22
180184, 0.26
180185, 0.25
180186, 0.29
180187, 0.32
180188, 0.22
180189, 0.26
180190, 0.51
180191, 0.37
180192, 0.58
180193, 0.37
180194, 0.31
180195, 0.31
180196, 0.30
180197, 0.26
180198, 0.30
180199, 0.29
180200, 0.66
180201, 0.30
180202, 0.26
180203, 0.29
180204, 0.42
180205, 0.30
180206, 0.66
180207, 0.24
180208, 0.24
180209, 0.24
180210, 0.28
180211, 0.30
180212, 0.23
180213, 0.30
180214, 0.30
180215, 0.22
180216, 0.24
180217, 0.33
180218, 0.23
180219, 0.40
180220, 0.28
180221, 0.30
180222, 0.23
180223, 0.66
180224, 0.31
180225, 0.49
180226, 0.26
180227, 0.29
180228, 0.26
180229, 0.34
180230, 0.37
180231, 0.33
180232, 0.26
180233, 0.34
180234, 0.40
180235, 0.39
180236, 0.37
180237, 0.31
180238, 0.32
180239, 0.26
180240, 0.30
180241, 0.30
180242, 0.66
180243, 0.55
180244, 0.24
180245, 0.33
180246, 0.23
180247, 0.30
180248, 0.37
180249, 0.33
180250, 0.34
180251, 0.37
180252, 0.30
180253, 0.33
180254, 0.49
180255, 0.32
180256, 0.26
180257, 0.66
180258, 0.66
180259, 0.29
180260, 0.35
180261, 0.26
180262, 0.31
180263, 0.30
180264, 0.33
180265, 0.33
180266, 0.49
180267, 0.40
180268, 0.26
180269, 0.57
180270, 0.25
180271, 0.37
180272, 0.60
180273, 0.37
180274, 0.66
180275, 0.29
180276, 0.33
180277, 0.58
180278, 0.27
180279, 0.31
180280, 0.43
180281, 0.58
180282, 0.42
180283, 0.30
180284, 0.22
180285, 0.31
180286, 0.42
180287, 0.24
180288, 0.24
180289, 0.35
180290, 0.66
180291, 0.24
180292, 0.33
180293, 0.24
180294, 0.24
180295, 0.28
